date,county,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered
5/16/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/17/2020,Alameda County,533,352,91,91,0
5/17/2020,Alpine County,0,0,0,0,0
5/17/2020,Amador County,0,0,0,0,0
5/17/2020,Butte County,115,115,0,0,0
5/17/2020,Calaveras County,73,25,0,0,0
5/17/2020,Colusa County,0,0,0,0,0
5/17/2020,Contra Costa County,574,291,0,0,0
5/17/2020,Del Norte County,20,7,0,0,0
5/17/2020,El Dorado County,26,15,0,0,0
5/17/2020,Fresno County,305,250,28,28,0
5/17/2020,Glenn County,1,1,0,0,0
5/17/2020,Humboldt County,74,50,15,7,0
5/17/2020,Imperial County,132,132,37,10,0
5/17/2020,Inyo County,10,1,0,0,0
5/17/2020,Kern County,1,1,15,15,0
5/17/2020,Kings County,41,37,0,0,0
5/17/2020,Lake County,15,7,0,0,0
5/17/2020,Lassen County,5,5,0,0,0
5/17/2020,Los Angeles County,3964,2281,651,651,0
5/17/2020,Madera County ,24,21,0,0,0
5/17/2020,Marin County ,191,112,44,7,0
5/17/2020,Mariposa County,44,16,0,0,0
5/17/2020,Mendocino County,185,145,0,0,0
5/17/2020,Merced County,112,74,0,0,0
5/17/2020,Modoc County,5,1,0,0,0
5/17/2020,Mono County,5,1,0,0,0
5/17/2020,Monterey County,142,28,108,15,8
5/17/2020,Napa County ,97,53,18,12,0
5/17/2020,Nevada County ,70,10,0,0,0
5/17/2020,Orange County,666,246,78,78,0
5/17/2020,Placer County,73,34,12,12,0
5/17/2020,Plumas County,9,9,0,0,0
5/17/2020,Riverside County,299,299,15,15,0
5/17/2020,Sacramento County,420,275,63,63,0
5/17/2020,San Benito County,67,40,3,3,0
5/17/2020,San Bernardino��Co,50,37,20,0,20
5/17/2020,San Diego County,2029,409,44,44,0
5/17/2020,San Francisco,2508,995,91,91,0
5/17/2020,San Joaquin County,76,38,8,8,0
5/17/2020,San Luis Obispo County,155,0,14,14,0
5/17/2020,San Mateo County,158,158,0,0,0
5/17/2020,Santa Barbara County,139,112,0,0,0
5/17/2020,Santa Clara County,689,360,105,105,0
5/17/2020,Santa Cruz County,118,69,35,0,0
5/17/2020,Shasta County,29,20,0,0,0
5/17/2020,Sierra County,0,0,0,0,0
5/17/2020,Siskiyou County,0,0,6,6,0
5/17/2020,Solano County,238,25,0,0,0
5/17/2020,Sonoma County,157,52,0,0,0
5/17/2020,Stanislaus County,121,89,0,0,0
5/17/2020,Sutter County,19,19,5,5,0
5/17/2020,Tehama County,0,0,5,5,0
5/17/2020,Trinity County,10,0,0,0,0
5/17/2020,Tulare County,113,24,0,0,0
5/17/2020,Tuolumne County,50,8,0,0,0
5/17/2020,Ventura County,388,319,0,0,0
5/17/2020,Yolo County,246,231,0,0,0
5/17/2020,Yuba County,28,20,5,5,0
5/17/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/17/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/18/2020,Alameda County,533,352,91,91,0
5/18/2020,Alpine County,0,0,0,0,0
5/18/2020,Amador County,0,0,0,0,0
5/18/2020,Butte County,117,117,0,0,0
5/18/2020,Calaveras County,73,25,0,0,0
5/18/2020,Colusa County,0,0,0,0,0
5/18/2020,Contra Costa County,574,288,0,0,0
5/18/2020,Del Norte County,20,7,0,0,0
5/18/2020,El Dorado County,26,15,0,0,0
5/18/2020,Fresno County,305,250,28,28,0
5/18/2020,Glenn County,1,1,0,0,0
5/18/2020,Humboldt County,74,51,15,7,0
5/18/2020,Imperial County,132,132,37,10,0
5/18/2020,Inyo County,10,1,0,0,0
5/18/2020,Kern County,1,1,15,15,0
5/18/2020,Kings County,41,38,0,0,0
5/18/2020,Lake County,15,7,0,0,0
5/18/2020,Lassen County,5,5,0,0,0
5/18/2020,Los Angeles County,3964,2314,651,651,0
5/18/2020,Madera County ,24,21,0,0,0
5/18/2020,Marin County ,191,110,44,7,0
5/18/2020,Mariposa County,44,15,0,0,0
5/18/2020,Mendocino County,185,145,0,0,0
5/18/2020,Merced County,112,74,0,0,0
5/18/2020,Modoc County,5,1,0,0,0
5/18/2020,Mono County,5,1,0,0,0
5/18/2020,Monterey County,142,28,108,15,8
5/18/2020,Napa County ,97,53,18,12,0
5/18/2020,Nevada County ,70,10,0,0,0
5/18/2020,Orange County,666,290,78,78,0
5/18/2020,Placer County,73,34,12,12,0
5/18/2020,Plumas County,10,10,0,0,0
5/18/2020,Riverside County,302,302,15,15,0
5/18/2020,Sacramento County,423,322,63,63,0
5/18/2020,San Benito County,67,49,3,3,0
5/18/2020,San Bernardino��Co,50,37,20,0,20
5/18/2020,San Diego County,2029,409,44,44,0
5/18/2020,San Francisco,2678,982,91,91,0
5/18/2020,San Joaquin County,76,38,8,8,0
5/18/2020,San Luis Obispo County,155,0,14,14,0
5/18/2020,San Mateo County,160,160,0,0,0
5/18/2020,Santa Barbara County,136,110,0,0,0
5/18/2020,Santa Clara County,689,380,105,105,0
5/18/2020,Santa Cruz County,118,69,35,0,0
5/18/2020,Shasta County,29,20,0,0,0
5/18/2020,Sierra County,0,0,0,0,0
5/18/2020,Siskiyou County,0,0,6,6,0
5/18/2020,Solano County,238,25,0,0,0
5/18/2020,Sonoma County,157,52,0,0,0
5/18/2020,Stanislaus County,121,85,0,0,0
5/18/2020,Sutter County,19,19,5,5,0
5/18/2020,Tehama County,0,0,5,5,0
5/18/2020,Trinity County,10,0,0,0,0
5/18/2020,Tulare County,113,24,0,0,0
5/18/2020,Tuolumne County,50,8,0,0,0
5/18/2020,Ventura County,388,317,0,0,0
5/18/2020,Yolo County,246,232,0,0,0
5/18/2020,Yuba County,28,20,5,5,0
5/18/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/18/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/19/2020,Alameda County,533,357,91,91,0
5/19/2020,Alpine County,0,0,0,0,0
5/19/2020,Amador County,0,0,0,0,0
5/19/2020,Butte County,117,117,0,0,0
5/19/2020,Calaveras County,73,25,0,0,0
5/19/2020,Colusa County,0,0,0,0,0
5/19/2020,Contra Costa County,574,324,0,0,0
5/19/2020,Del Norte County,20,6,0,0,0
5/19/2020,El Dorado County,26,15,0,0,0
5/19/2020,Fresno County,305,250,28,28,0
5/19/2020,Glenn County,1,1,0,0,0
5/19/2020,Humboldt County,74,51,15,7,0
5/19/2020,Imperial County,132,132,37,10,0
5/19/2020,Inyo County,10,1,0,0,0
5/19/2020,Kern County,1,1,15,15,0
5/19/2020,Kings County,41,39,0,0,0
5/19/2020,Lake County,15,8,0,0,0
5/19/2020,Lassen County,4,4,0,0,0
5/19/2020,Los Angeles County,4056,2359,651,651,0
5/19/2020,Madera County ,24,21,0,0,0
5/19/2020,Marin County ,191,111,44,7,0
5/19/2020,Mariposa County,44,15,0,0,0
5/19/2020,Mendocino County,185,145,0,0,0
5/19/2020,Merced County,112,74,0,0,0
5/19/2020,Modoc County,5,1,0,0,0
5/19/2020,Mono County,5,1,0,0,0
5/19/2020,Monterey County,142,28,108,15,8
5/19/2020,Napa County ,97,53,18,12,0
5/19/2020,Nevada County ,70,10,0,0,0
5/19/2020,Orange County,666,299,78,78,0
5/19/2020,Placer County,73,37,12,12,0
5/19/2020,Plumas County,10,10,0,0,0
5/19/2020,Riverside County,307,307,15,15,0
5/19/2020,Sacramento County,423,329,63,63,0
5/19/2020,San Benito County,67,52,3,3,0
5/19/2020,San Bernardino��Co,50,37,20,0,20
5/19/2020,San Diego County,2029,197,44,44,0
5/19/2020,San Francisco,2678,988,91,91,0
5/19/2020,San Joaquin County,76,42,8,8,0
5/19/2020,San Luis Obispo County,155,0,14,14,0
5/19/2020,San Mateo County,161,161,0,0,0
5/19/2020,Santa Barbara County,142,118,0,0,0
5/19/2020,Santa Clara County,689,416,105,105,0
5/19/2020,Santa Cruz County,118,70,35,0,5
5/19/2020,Shasta County,29,20,0,0,0
5/19/2020,Sierra County,0,0,0,0,0
5/19/2020,Siskiyou County,0,0,6,6,0
5/19/2020,Solano County,238,25,0,0,0
5/19/2020,Sonoma County,157,52,0,0,0
5/19/2020,Stanislaus County,121,85,0,0,0
5/19/2020,Sutter County,19,19,5,5,0
5/19/2020,Tehama County,0,0,5,5,0
5/19/2020,Trinity County,10,0,0,0,0
5/19/2020,Tulare County,113,29,0,0,0
5/19/2020,Tuolumne County,50,8,0,0,0
5/19/2020,Ventura County,388,319,0,0,0
5/19/2020,Yolo County,246,232,0,0,0
5/19/2020,Yuba County,37,20,5,5,0
5/19/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/19/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/20/2020,Alameda County,533,357,91,91,0
5/20/2020,Alpine County,0,0,0,0,0
5/20/2020,Amador County,0,0,0,0,0
5/20/2020,Butte County,118,118,0,0,0
5/20/2020,Calaveras County,73,23,0,0,0
5/20/2020,Colusa County,0,0,0,0,0
5/20/2020,Contra Costa County,574,335,0,0,0
5/20/2020,Del Norte County,20,6,0,0,0
5/20/2020,El Dorado County,26,15,0,0,0
5/20/2020,Fresno County,305,250,28,28,0
5/20/2020,Glenn County,1,1,0,0,0
5/20/2020,Humboldt County,74,51,15,7,0
5/20/2020,Imperial County,132,132,37,10,0
5/20/2020,Inyo County,10,1,0,0,0
5/20/2020,Kern County,1,1,15,15,0
5/20/2020,Kings County,41,39,0,0,0
5/20/2020,Lake County,15,9,0,0,0
5/20/2020,Lassen County,4,4,0,0,0
5/20/2020,Los Angeles County,4233,2352,651,651,0
5/20/2020,Madera County ,24,21,0,0,0
5/20/2020,Marin County ,191,112,44,7,0
5/20/2020,Mariposa County,44,16,0,0,0
5/20/2020,Mendocino County,187,148,0,0,0
5/20/2020,Merced County,112,74,0,0,0
5/20/2020,Modoc County,5,1,0,0,0
5/20/2020,Mono County,5,1,0,0,0
5/20/2020,Monterey County,142,28,108,15,8
5/20/2020,Napa County ,97,53,18,12,0
5/20/2020,Nevada County ,70,10,0,0,0
5/20/2020,Orange County,666,315,78,78,0
5/20/2020,Placer County,73,40,12,12,0
5/20/2020,Plumas County,10,10,0,0,0
5/20/2020,Riverside County,316,316,15,15,0
5/20/2020,Sacramento County,423,338,63,63,0
5/20/2020,San Benito County,67,56,3,3,0
5/20/2020,San Bernardino��Co,50,37,20,0,20
5/20/2020,San Diego County,1674,295,44,44,0
5/20/2020,San Francisco,2678,999,91,91,0
5/20/2020,San Joaquin County,76,42,8,8,0
5/20/2020,San Luis Obispo County,155,0,14,14,0
5/20/2020,San Mateo County,162,162,0,0,0
5/20/2020,Santa Barbara County,143,119,0,0,0
5/20/2020,Santa Clara County,689,433,105,105,0
5/20/2020,Santa Cruz County,118,71,35,0,5
5/20/2020,Shasta County,29,20,0,0,0
5/20/2020,Sierra County,0,0,0,0,0
5/20/2020,Siskiyou County,0,0,6,6,0
5/20/2020,Solano County,238,29,0,0,0
5/20/2020,Sonoma County,157,52,0,0,0
5/20/2020,Stanislaus County,121,90,0,0,0
5/20/2020,Sutter County,19,19,5,5,0
5/20/2020,Tehama County,0,0,5,5,0
5/20/2020,Trinity County,10,0,0,0,0
5/20/2020,Tulare County,113,29,0,0,0
5/20/2020,Tuolumne County,50,8,0,0,0
5/20/2020,Ventura County,388,320,0,0,0
5/20/2020,Yolo County,246,232,0,0,0
5/20/2020,Yuba County,33,20,5,5,0
5/20/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/20/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/21/2020,Alameda County,533,412,91,91,0
5/21/2020,Alpine County,0,0,0,0,0
5/21/2020,Amador County,0,0,0,0,0
5/21/2020,Butte County,118,118,0,0,0
5/21/2020,Calaveras County,73,23,0,0,0
5/21/2020,Colusa County,0,0,0,0,0
5/21/2020,Contra Costa County,568,350,0,0,0
5/21/2020,Del Norte County,20,6,0,0,0
5/21/2020,El Dorado County,26,14,0,0,0
5/21/2020,Fresno County,305,250,28,28,0
5/21/2020,Glenn County,1,1,0,0,0
5/21/2020,Humboldt County,74,49,15,7,0
5/21/2020,Imperial County,132,132,37,10,0
5/21/2020,Inyo County,10,1,0,0,0
5/21/2020,Kern County,1,1,15,15,0
5/21/2020,Kings County,41,36,0,0,0
5/21/2020,Lake County,15,9,0,0,0
5/21/2020,Lassen County,4,4,0,0,0
5/21/2020,Los Angeles County,4233,2463,651,651,0
5/21/2020,Madera County ,24,21,0,0,0
5/21/2020,Marin County ,191,111,44,7,0
5/21/2020,Mariposa County,44,15,0,0,0
5/21/2020,Mendocino County,189,150,0,0,0
5/21/2020,Merced County,112,74,0,0,0
5/21/2020,Modoc County,5,1,0,0,0
5/21/2020,Mono County,5,1,0,0,0
5/21/2020,Monterey County,142,98,108,15,8
5/21/2020,Napa County ,97,50,18,12,0
5/21/2020,Nevada County ,70,10,0,0,0
5/21/2020,Orange County,666,340,78,78,0
5/21/2020,Placer County,73,40,12,12,0
5/21/2020,Plumas County,10,10,0,0,0
5/21/2020,Riverside County,314,314,15,15,0
5/21/2020,Sacramento County,423,355,63,63,0
5/21/2020,San Benito County,67,51,3,3,0
5/21/2020,San Bernardino��Co,50,37,20,0,20
5/21/2020,San Diego County,1617,288,44,44,0
5/21/2020,San Francisco,2678,1011,91,91,0
5/21/2020,San Joaquin County,76,44,8,8,0
5/21/2020,San Luis Obispo County,155,0,14,14,0
5/21/2020,San Mateo County,163,163,0,0,0
5/21/2020,Santa Barbara County,144,119,0,0,0
5/21/2020,Santa Clara County,689,433,105,105,0
5/21/2020,Santa Cruz County,118,77,35,0,5
5/21/2020,Shasta County,30,25,0,0,0
5/21/2020,Sierra County,0,0,0,0,0
5/21/2020,Siskiyou County,0,0,6,6,0
5/21/2020,Solano County,238,36,0,0,0
5/21/2020,Sonoma County,157,82,0,0,0
5/21/2020,Stanislaus County,121,93,0,0,0
5/21/2020,Sutter County,19,19,5,5,0
5/21/2020,Tehama County,0,0,5,5,0
5/21/2020,Trinity County,10,0,0,0,0
5/21/2020,Tulare County,113,36,0,0,0
5/21/2020,Tuolumne County,50,8,0,0,0
5/21/2020,Ventura County,388,326,0,0,0
5/21/2020,Yolo County,246,230,0,0,0
5/21/2020,Yuba County,33,20,5,5,0
5/21/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/21/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/22/2020,Alameda County,533,412,91,91,0
5/22/2020,Alpine County,0,0,0,0,0
5/22/2020,Amador County,0,0,0,0,0
5/22/2020,Butte County,111,111,0,0,0
5/22/2020,Calaveras County,73,23,0,0,0
5/22/2020,Colusa County,0,0,0,0,0
5/22/2020,Contra Costa County,568,361,0,0,0
5/22/2020,Del Norte County,20,6,0,0,0
5/22/2020,El Dorado County,26,13,0,0,0
5/22/2020,Fresno County,305,250,28,28,0
5/22/2020,Glenn County,1,1,0,0,0
5/22/2020,Humboldt County,74,51,15,7,0
5/22/2020,Imperial County,132,132,37,10,0
5/22/2020,Inyo County,10,1,0,0,0
5/22/2020,Kern County,1,1,15,15,0
5/22/2020,Kings County,41,39,0,0,0
5/22/2020,Lake County,15,9,0,0,0
5/22/2020,Lassen County,4,4,0,0,0
5/22/2020,Los Angeles County,4233,2554,651,651,0
5/22/2020,Madera County ,17,17,0,0,0
5/22/2020,Marin County ,191,115,44,7,0
5/22/2020,Mariposa County,44,15,0,0,0
5/22/2020,Mendocino County,189,150,0,0,0
5/22/2020,Merced County,112,74,0,0,0
5/22/2020,Modoc County,5,1,0,0,0
5/22/2020,Mono County,5,1,0,0,0
5/22/2020,Monterey County,142,98,108,15,8
5/22/2020,Napa County ,97,50,18,12,0
5/22/2020,Nevada County ,70,10,0,0,0
5/22/2020,Orange County,666,356,78,78,0
5/22/2020,Placer County,73,40,12,12,0
5/22/2020,Plumas County,10,10,0,0,0
5/22/2020,Riverside County,330,330,15,15,0
5/22/2020,Sacramento County,423,355,63,63,0
5/22/2020,San Benito County,67,39,3,3,0
5/22/2020,San Bernardino��Co,50,37,20,0,20
5/22/2020,San Diego County,1617,277,44,44,0
5/22/2020,San Francisco,2678,1035,91,91,0
5/22/2020,San Joaquin County,76,49,8,8,0
5/22/2020,San Luis Obispo County,155,0,14,14,0
5/22/2020,San Mateo County,163,163,0,0,0
5/22/2020,Santa Barbara County,143,120,0,0,0
5/22/2020,Santa Clara County,689,435,105,105,0
5/22/2020,Santa Cruz County,118,83,35,0,5
5/22/2020,Shasta County,30,25,0,0,0
5/22/2020,Sierra County,0,0,0,0,0
5/22/2020,Siskiyou County,0,0,6,6,0
5/22/2020,Solano County,238,37,0,0,0
5/22/2020,Sonoma County,157,82,0,0,0
5/22/2020,Stanislaus County,121,93,0,0,0
5/22/2020,Sutter County,19,19,5,5,0
5/22/2020,Tehama County,0,0,5,5,0
5/22/2020,Trinity County,10,0,0,0,0
5/22/2020,Tulare County,113,44,0,0,0
5/22/2020,Tuolumne County,50,8,0,0,0
5/22/2020,Ventura County,388,328,0,0,0
5/22/2020,Yolo County,245,227,0,0,0
5/22/2020,Yuba County,31,18,5,5,0
5/22/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/22/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/23/2020,Alameda County,533,432,91,91,0
5/23/2020,Alpine County,0,0,0,0,0
5/23/2020,Amador County,0,0,0,0,0
5/23/2020,Butte County,111,111,0,0,0
5/23/2020,Calaveras County,73,23,0,0,0
5/23/2020,Colusa County,0,0,0,0,0
5/23/2020,Contra Costa County,568,369,0,0,0
5/23/2020,Del Norte County,20,9,0,0,0
5/23/2020,El Dorado County,26,13,0,0,0
5/23/2020,Fresno County,305,250,28,28,0
5/23/2020,Glenn County,1,1,0,0,0
5/23/2020,Humboldt County,74,51,15,7,0
5/23/2020,Imperial County,132,132,37,10,0
5/23/2020,Inyo County,10,1,0,0,0
5/23/2020,Kern County,1,1,15,15,0
5/23/2020,Kings County,41,39,0,0,0
5/23/2020,Lake County,15,9,0,0,0
5/23/2020,Lassen County,4,4,0,0,0
5/23/2020,Los Angeles County,4233,2712,651,651,0
5/23/2020,Madera County ,17,17,0,0,0
5/23/2020,Marin County ,191,115,44,7,0
5/23/2020,Mariposa County,44,15,0,0,0
5/23/2020,Mendocino County,189,150,0,0,0
5/23/2020,Merced County,112,74,0,0,0
5/23/2020,Modoc County,5,1,0,0,0
5/23/2020,Mono County,5,1,0,0,0
5/23/2020,Monterey County,142,98,108,15,8
5/23/2020,Napa County ,97,50,18,12,0
5/23/2020,Nevada County ,70,10,0,0,0
5/23/2020,Orange County,666,356,78,78,0
5/23/2020,Placer County,73,44,12,12,0
5/23/2020,Plumas County,10,10,0,0,0
5/23/2020,Riverside County,330,330,15,15,0
5/23/2020,Sacramento County,423,385,63,63,0
5/23/2020,San Benito County,67,39,3,3,0
5/23/2020,San Bernardino��Co,50,37,20,0,20
5/23/2020,San Diego County,1617,279,44,44,0
5/23/2020,San Francisco,2678,1046,91,91,0
5/23/2020,San Joaquin County,76,50,8,8,0
5/23/2020,San Luis Obispo County,155,0,14,14,0
5/23/2020,San Mateo County,163,163,0,0,0
5/23/2020,Santa Barbara County,146,123,0,0,0
5/23/2020,Santa Clara County,689,439,105,105,0
5/23/2020,Santa Cruz County,118,89,35,0,5
5/23/2020,Shasta County,30,25,0,0,0
5/23/2020,Sierra County,0,0,0,0,0
5/23/2020,Siskiyou County,0,0,6,6,0
5/23/2020,Solano County,238,37,0,0,0
5/23/2020,Sonoma County,157,82,0,0,0
5/23/2020,Stanislaus County,121,97,0,0,0
5/23/2020,Sutter County,19,19,5,5,0
5/23/2020,Tehama County,0,0,5,5,0
5/23/2020,Trinity County,10,0,0,0,0
5/23/2020,Tulare County,113,44,0,0,0
5/23/2020,Tuolumne County,50,8,0,0,0
5/23/2020,Ventura County,388,328,0,0,0
5/23/2020,Yolo County,245,227,0,0,0
5/23/2020,Yuba County,33,18,5,5,0
5/23/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/23/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/24/2020,Alameda County,533,432,91,91,0
5/24/2020,Alpine County,0,0,0,0,0
5/24/2020,Amador County,0,0,0,0,0
5/24/2020,Butte County,111,111,0,0,0
5/24/2020,Calaveras County,73,23,0,0,0
5/24/2020,Colusa County,0,0,0,0,0
5/24/2020,Contra Costa County,568,368,0,0,0
5/24/2020,Del Norte County,20,9,0,0,0
5/24/2020,El Dorado County,26,13,0,0,0
5/24/2020,Fresno County,305,250,28,28,0
5/24/2020,Glenn County,1,1,0,0,0
5/24/2020,Humboldt County,74,51,15,7,0
5/24/2020,Imperial County,132,132,37,10,0
5/24/2020,Inyo County,10,1,0,0,0
5/24/2020,Kern County,1,1,15,15,0
5/24/2020,Kings County,41,39,0,0,0
5/24/2020,Lake County,15,9,0,0,0
5/24/2020,Lassen County,4,4,0,0,0
5/24/2020,Los Angeles County,4233,2777,651,651,0
5/24/2020,Madera County ,17,17,0,0,0
5/24/2020,Marin County ,191,115,44,7,0
5/24/2020,Mariposa County,44,15,0,0,0
5/24/2020,Mendocino County,189,150,0,0,0
5/24/2020,Merced County,112,74,0,0,0
5/24/2020,Modoc County,5,0,0,0,0
5/24/2020,Mono County,5,0,0,0,0
5/24/2020,Monterey County,142,98,108,15,8
5/24/2020,Napa County ,97,50,18,12,0
5/24/2020,Nevada County ,70,10,0,0,0
5/24/2020,Orange County,666,356,78,78,0
5/24/2020,Placer County,73,44,12,12,0
5/24/2020,Plumas County,10,10,0,0,0
5/24/2020,Riverside County,330,330,15,15,0
5/24/2020,Sacramento County,423,385,63,63,0
5/24/2020,San Benito County,67,45,3,3,0
5/24/2020,San Bernardino��Co,50,37,20,0,20
5/24/2020,San Diego County,1617,284,44,44,0
5/24/2020,San Francisco,2678,1047,91,91,0
5/24/2020,San Joaquin County,76,49,8,8,0
5/24/2020,San Luis Obispo County,155,0,14,14,0
5/24/2020,San Mateo County,163,163,0,0,0
5/24/2020,Santa Barbara County,146,123,0,0,0
5/24/2020,Santa Clara County,689,439,105,105,0
5/24/2020,Santa Cruz County,118,93,35,0,5
5/24/2020,Shasta County,30,25,0,0,0
5/24/2020,Sierra County,0,0,0,0,0
5/24/2020,Siskiyou County,0,0,6,6,0
5/24/2020,Solano County,238,37,0,0,0
5/24/2020,Sonoma County,157,82,0,0,0
5/24/2020,Stanislaus County,121,97,0,0,0
5/24/2020,Sutter County,19,19,5,5,0
5/24/2020,Tehama County,0,0,5,5,0
5/24/2020,Trinity County,10,0,0,0,0
5/24/2020,Tulare County,113,43,0,0,0
5/24/2020,Tuolumne County,50,8,0,0,0
5/24/2020,Ventura County,388,328,0,0,0
5/24/2020,Yolo County,245,227,0,0,0
5/24/2020,Yuba County,33,18,5,5,0
5/24/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/24/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/25/2020,Alameda County,533,432,91,91,0
5/25/2020,Alpine County,0,0,0,0,0
5/25/2020,Amador County,0,0,0,0,0
5/25/2020,Butte County,111,111,0,0,0
5/25/2020,Calaveras County,73,23,0,0,0
5/25/2020,Colusa County,0,0,0,0,0
5/25/2020,Contra Costa County,568,368,0,0,0
5/25/2020,Del Norte County,20,9,0,0,0
5/25/2020,El Dorado County,26,13,0,0,0
5/25/2020,Fresno County,305,250,28,28,0
5/25/2020,Glenn County,1,1,0,0,0
5/25/2020,Humboldt County,74,51,15,7,0
5/25/2020,Imperial County,132,132,37,10,0
5/25/2020,Inyo County,10,1,0,0,0
5/25/2020,Kern County,1,1,15,15,0
5/25/2020,Kings County,41,39,0,0,0
5/25/2020,Lake County,15,9,0,0,0
5/25/2020,Lassen County,4,4,0,0,0
5/25/2020,Los Angeles County,4233,2808,651,651,0
5/25/2020,Madera County ,17,17,0,0,0
5/25/2020,Marin County ,191,115,44,7,0
5/25/2020,Mariposa County,44,15,0,0,0
5/25/2020,Mendocino County,189,150,0,0,0
5/25/2020,Merced County,112,74,0,0,0
5/25/2020,Modoc County,5,0,0,0,0
5/25/2020,Mono County,5,0,0,0,0
5/25/2020,Monterey County,142,98,108,15,8
5/25/2020,Napa County ,97,50,18,12,0
5/25/2020,Nevada County ,70,10,0,0,0
5/25/2020,Orange County,666,356,78,78,0
5/25/2020,Placer County,73,44,12,12,0
5/25/2020,Plumas County,10,10,0,0,0
5/25/2020,Riverside County,330,330,15,15,0
5/25/2020,Sacramento County,423,385,63,63,0
5/25/2020,San Benito County,67,45,3,3,0
5/25/2020,San Bernardino��Co,50,37,20,0,20
5/25/2020,San Diego County,1617,287,44,44,0
5/25/2020,San Francisco,2678,1074,91,91,0
5/25/2020,San Joaquin County,76,49,8,8,0
5/25/2020,San Luis Obispo County,155,0,14,14,0
5/25/2020,San Mateo County,163,163,0,0,0
5/25/2020,Santa Barbara County,146,123,0,0,0
5/25/2020,Santa Clara County,689,439,105,105,0
5/25/2020,Santa Cruz County,118,93,35,0,5
5/25/2020,Shasta County,30,25,0,0,0
5/25/2020,Sierra County,0,0,0,0,0
5/25/2020,Siskiyou County,0,0,6,6,0
5/25/2020,Solano County,238,37,0,0,0
5/25/2020,Sonoma County,157,82,0,0,0
5/25/2020,Stanislaus County,121,97,0,0,0
5/25/2020,Sutter County,19,19,5,5,0
5/25/2020,Tehama County,0,0,5,5,0
5/25/2020,Trinity County,10,0,0,0,0
5/25/2020,Tulare County,113,43,0,0,0
5/25/2020,Tuolumne County,50,8,0,0,0
5/25/2020,Ventura County,388,328,0,0,0
5/25/2020,Yolo County,245,227,0,0,0
5/25/2020,Yuba County,33,18,5,5,0
5/25/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/25/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/26/2020,Alameda County,533,436,91,91,0
5/26/2020,Alpine County,0,0,0,0,0
5/26/2020,Amador County,0,0,0,0,0
5/26/2020,Butte County,114,114,0,0,0
5/26/2020,Calaveras County,73,23,0,0,0
5/26/2020,Colusa County,0,0,0,0,0
5/26/2020,Contra Costa County,568,368,0,0,0
5/26/2020,Del Norte County,20,9,0,0,0
5/26/2020,El Dorado County,26,13,0,0,0
5/26/2020,Fresno County,305,250,28,28,0
5/26/2020,Glenn County,1,1,0,0,0
5/26/2020,Humboldt County,74,46,15,7,0
